ObjectId,Mode,LineAbbr,Month,Year,ServiceType,AvgBoardings,City,County
5203,Fixed Route Bus - Regular,470,June,2019,SUN,1532.25,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5204,Fixed Route Bus - Regular,470,June,2019,WKD,2947.224477,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5205,Fixed Route Bus - Regular,470,July,2019,SAT,1873.85,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5206,Fixed Route Bus - Regular,470,July,2019,SUN,1492.033333,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5207,Fixed Route Bus - Regular,470,July,2019,WKD,2863.594548,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5208,Fixed Route Bus - Regular,470,August,2019,SAT,2077.333333,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5209,Fixed Route Bus - Regular,470,August,2019,SUN,1439.3575,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5210,Fixed Route Bus - Regular,470,August,2019,WKD,2972.193822,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5211,Fixed Route Bus - Regular,470,September,2019,SAT,2072.35,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5212,Fixed Route Bus - Regular,470,September,2019,SUN,1455.833333,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5213,Fixed Route Bus - Regular,470,September,2019,WKD,3251.748252,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5214,Fixed Route Bus - Regular,470,October,2019,SAT,2018.5,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5215,Fixed Route Bus - Regular,470,October,2019,SUN,1378.286667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5216,Fixed Route Bus - Regular,470,October,2019,WKD,3101.547182,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5217,Fixed Route Bus - Regular,470,November,2019,SAT,1819.32381,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5218,Fixed Route Bus - Regular,470,November,2019,SUN,1352.6,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5219,Fixed Route Bus - Regular,470,November,2019,WKD,3044.634752,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5220,Fixed Route Bus - Regular,470,December,2019,SAT,1893.5,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5221,Fixed Route Bus - Regular,470,December,2019,SUN,1238.05,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5222,Fixed Route Bus - Regular,470,December,2019,WKD,2750.68884,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5223,Fixed Route Bus - Regular,470,January,2020,SAT,1851.916667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5224,Fixed Route Bus - Regular,470,January,2020,SUN,1229.5,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5225,Fixed Route Bus - Regular,470,January,2020,WKD,2877.511576,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5226,Fixed Route Bus - Regular,470,February,2020,SAT,1958.433333,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5227,Fixed Route Bus - Regular,470,February,2020,SUN,1309.666667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5228,Fixed Route Bus - Regular,470,February,2020,WKD,2922.18624,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5229,Fixed Route Bus - Regular,470,March,2020,SAT,1553.916667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5230,Fixed Route Bus - Regular,470,March,2020,SUN,1098.2,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5231,Fixed Route Bus - Regular,470,March,2020,WKD,2330.164664,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5232,Fixed Route Bus - Regular,470,April,2020,SAT,1152.5,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5233,Fixed Route Bus - Regular,470,April,2020,SUN,904.5,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5234,Fixed Route Bus - Regular,470,April,2020,WKD,1418.986334,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5235,Fixed Route Bus - Regular,470,May,2020,SAT,1380.866667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5236,Fixed Route Bus - Regular,470,May,2020,SUN,1143.483333,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5237,Fixed Route Bus - Regular,470,May,2020,WKD,1612.958185,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5238,Fixed Route Bus - Regular,470,June,2020,SAT,1380.833333,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5239,Fixed Route Bus - Regular,470,June,2020,SUN,1044.75,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5240,Fixed Route Bus - Regular,470,June,2020,WKD,1711.105749,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5241,Fixed Route Bus - Regular,470,July,2020,SAT,1477.511905,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5242,Fixed Route Bus - Regular,470,July,2020,SUN,1172.95,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5243,Fixed Route Bus - Regular,470,July,2020,WKD,1726.255637,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5244,Fixed Route Bus - Regular,470,August,2020,SAT,1405.296667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5245,Fixed Route Bus - Regular,470,August,2020,SUN,1117.4,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5246,Fixed Route Bus - Regular,470,August,2020,WKD,1754.862821,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5247,Fixed Route Bus - Regular,470,September,2020,SAT,1409.966667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5248,Fixed Route Bus - Regular,470,September,2020,SUN,1164.166667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5249,Fixed Route Bus - Regular,470,September,2020,WKD,1854.901869,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5250,Fixed Route Bus - Regular,470,October,2020,SAT,1372.25,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5251,Fixed Route Bus - Regular,470,March,2022,SAT,1731.333333,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5252,Fixed Route Bus - Regular,47,August,2019,WKD,1442.035749,"Taylorsville, Murray, West Valley City",Salt Lake
5253,Fixed Route Bus - Regular,470,October,2020,SUN,1048.75,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5254,Fixed Route Bus - Regular,47,June,2022,SAT,484.666667,"Taylorsville, Murray, West Valley City",Salt Lake
5255,Fixed Route Bus - Regular,470,March,2022,SUN,1106.75,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5256,Fixed Route Bus - Regular,470,March,2022,WKD,2362.591813,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5257,Fixed Route Bus - Regular,470,April,2022,SAT,1761.076,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5258,Fixed Route Bus - Regular,470,April,2022,SUN,1370,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5259,Fixed Route Bus - Regular,470,April,2022,WKD,2360.215152,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5260,Fixed Route Bus - Regular,470,May,2022,SAT,1718.766667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5261,Fixed Route Bus - Regular,470,May,2022,SUN,1336.9,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5262,Fixed Route Bus - Regular,470,May,2022,WKD,2463.348967,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5263,Fixed Route Bus - Regular,470,June,2022,SAT,1857.223333,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5264,Fixed Route Bus - Regular,470,June,2022,SUN,1438.166667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5265,Fixed Route Bus - Regular,470,June,2022,WKD,2340.544931,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5266,Fixed Route Bus - Regular,470,July,2022,SAT,1782.204762,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5267,Fixed Route Bus - Regular,470,July,2022,SUN,1407.783333,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5268,Fixed Route Bus - Regular,470,July,2022,WKD,2396.410952,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5269,Fixed Route Bus - Regular,470,August,2022,SAT,1807.13,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5270,Fixed Route Bus - Regular,470,August,2022,SUN,1489.833333,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5271,Fixed Route Bus - Regular,470,August,2022,WKD,2360.078605,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5272,Fixed Route Bus - Regular,470,September,2022,SAT,1867.066667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5273,Fixed Route Bus - Regular,470,September,2022,SUN,1466.416667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5274,Fixed Route Bus - Regular,470,September,2022,WKD,2552.671375,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5275,Fixed Route Bus - Regular,470,October,2022,SAT,1773.066667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5276,Fixed Route Bus - Regular,470,October,2022,SUN,1461.9,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5277,Fixed Route Bus - Regular,470,October,2022,WKD,2558.258157,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
5278,Fixed Route Bus - Regular,471,January,2017,WKD,66.027068,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5279,Fixed Route Bus - Regular,471,February,2017,WKD,62.571429,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5280,Fixed Route Bus - Regular,471,March,2017,WKD,56.328105,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5281,Fixed Route Bus - Regular,471,April,2017,WKD,49.881605,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5282,Fixed Route Bus - Regular,471,May,2017,WKD,57.400069,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5283,Fixed Route Bus - Regular,471,June,2017,WKD,52.353383,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5284,Fixed Route Bus - Regular,471,July,2017,WKD,51.596575,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5285,Fixed Route Bus - Regular,471,August,2017,WKD,175.750388,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5286,Fixed Route Bus - Regular,471,September,2017,WKD,53.787041,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5287,Fixed Route Bus - Regular,471,October,2017,WKD,50.531279,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5288,Fixed Route Bus - Regular,471,November,2017,WKD,53.63169,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5289,Fixed Route Bus - Regular,471,December,2017,WKD,42.467918,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5290,Fixed Route Bus - Regular,471,January,2018,WKD,49.708486,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5291,Fixed Route Bus - Regular,471,February,2018,WKD,55.456944,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5292,Fixed Route Bus - Regular,471,March,2018,WKD,44.905054,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5293,Fixed Route Bus - Regular,471,April,2018,WKD,49.871016,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5294,Fixed Route Bus - Regular,471,May,2018,WKD,48.696852,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5295,Fixed Route Bus - Regular,471,June,2018,WKD,51.935403,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5296,Fixed Route Bus - Regular,471,July,2018,WKD,51.666667,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5297,Fixed Route Bus - Regular,471,August,2018,WKD,51.594485,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5298,Fixed Route Bus - Regular,471,September,2018,WKD,55.563074,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5299,Fixed Route Bus - Regular,471,October,2018,WKD,56.241893,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5300,Fixed Route Bus - Regular,471,November,2018,WKD,53.146324,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
5301,Fixed Route Bus - Regular,471,December,2018,WKD,52.239593,"North Salt Lake, Bountiful, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake"
